Date,Price,Open,High,Low,Vol.,Change %,Target
2024-03-22,1455.03,1449.97,1460.0,1447.35,19530000.0,0.28,0
2024-03-26,1441.57,1445.0,1452.4,1439.0,11420000.0,-0.92,1
2024-03-27,1492.85,1448.0,1500.0,1447.0,16329999.999999998,3.56,0
2024-03-28,1485.85,1492.88,1505.95,1478.65,21850000.0,-0.47,0
2024-04-01,1484.78,1492.47,1493.97,1482.5,5010000.0,-0.07,1
2024-04-02,1486.95,1484.0,1494.0,1475.0,8910000.0,0.15,0
2024-04-03,1471.6,1482.07,1484.45,1468.9,7010000.0,-1.03,0
2024-04-04,1462.93,1479.75,1479.75,1450.0,14490000.0,-0.59,0
2024-04-05,1460.1,1460.88,1470.8,1456.0,7440000.0,-0.19,1
2024-04-08,1485.97,1462.97,1490.97,1461.0,8359999.999999999,1.77,0
2024-04-09,1463.65,1489.0,1489.8,1462.5,7070000.0,-1.5,1
2024-04-10,1479.57,1466.35,1487.0,1466.35,9140000.0,1.09,0
2024-04-12,1467.15,1475.88,1486.47,1463.07,15550000.0,-0.84,0
2024-04-15,1464.82,1461.0,1482.13,1446.32,12900000.0,-0.16,1
2024-04-16,1465.75,1453.35,1471.18,1450.93,9370000.0,0.06,0
2024-04-18,1464.32,1463.5,1486.0,1459.35,19010000.0,-0.1,1
2024-04-19,1470.13,1456.78,1474.0,1443.03,15740000.0,0.4,1
2024-04-22,1479.85,1472.45,1482.82,1467.8,10350000.0,0.66,0
2024-04-23,1459.32,1479.0,1493.5,1455.55,14610000.0,-1.39,0
2024-04-24,1450.18,1463.5,1468.55,1449.5,10460000.0,-0.63,1
2024-04-25,1459.97,1442.5,1467.97,1441.5,15940000.0,0.68,0
2024-04-26,1452.55,1463.95,1465.0,1450.0,9410000.0,-0.51,1
2024-04-29,1465.03,1450.0,1467.9,1450.0,7250000.0,0.86,1
2024-04-30,1467.0,1468.0,1483.07,1462.88,11470000.0,0.13,0
2024-05-02,1466.55,1472.0,1477.32,1464.13,14510000.0,-0.03,0
2024-05-03,1434.0,1471.0,1474.95,1416.15,17230000.0,-2.22,0
2024-05-06,1419.53,1435.5,1440.0,1418.0,7390000.0,-1.01,0
2024-05-07,1401.47,1415.97,1420.75,1392.0,14520000.0,-1.27,1
2024-05-08,1418.55,1397.5,1432.95,1397.5,9440000.0,1.22,0
2024-05-09,1394.13,1413.0,1423.75,1390.0,11010000.0,-1.72,1
2024-05-10,1407.43,1396.75,1410.0,1388.07,10510000.0,0.95,0
2024-05-13,1402.7,1399.9,1406.97,1384.0,8460000.0,-0.34,1
2024-05-14,1420.07,1400.97,1427.07,1400.03,7190000.0,1.24,0
2024-05-15,1416.28,1420.5,1429.97,1413.03,5050000.0,-0.27,1
2024-05-16,1425.35,1418.55,1427.5,1398.03,14710000.0,0.64,1
2024-05-17,1435.7,1423.05,1437.2,1413.25,10920000.0,0.73,0
2024-05-18,1434.83,1437.5,1439.5,1432.7,426040.0,-0.06,1
2024-05-21,1436.13,1425.6,1441.82,1425.6,11180000.0,0.09,1
2024-05-22,1460.65,1436.28,1468.78,1436.28,10280000.0,1.71,1
2024-05-23,1486.05,1458.55,1492.22,1455.0,14610000.0,1.74,0
2024-05-24,1480.25,1483.63,1488.5,1476.1,7090000.0,-0.39,0
2024-05-27,1466.25,1480.22,1484.9,1461.55,6630000.0,-0.95,0
2024-05-28,1456.2,1468.0,1478.5,1452.75,7820000.0,-0.69,0
2024-05-29,1440.78,1446.5,1458.0,1438.45,7380000.0,-1.06,0
2024-05-30,1424.85,1435.5,1440.4,1420.1,13210000.0,-1.11,1
2024-05-31,1430.4,1431.3,1442.25,1422.25,31070000.0,0.39,1
2024-06-03,1510.32,1483.0,1514.5,1459.0,21530000.0,5.59,0
2024-06-04,1397.28,1498.05,1498.05,1359.3,36710000.0,-7.49,1
2024-06-05,1420.75,1422.0,1431.15,1384.1,17460000.0,1.68,1
2024-06-06,1431.6,1435.0,1443.7,1421.35,17860000.0,0.76,1
2024-06-07,1469.95,1428.5,1472.0,1426.5,18560000.0,2.68,1
2024-06-10,1471.4,1469.95,1493.35,1468.07,9250000.0,0.1,0
2024-06-11,1456.68,1469.0,1473.68,1454.68,11770000.0,-1.0,1
2024-06-12,1463.32,1457.5,1476.0,1455.18,10080000.0,0.46,1
2024-06-13,1465.25,1472.0,1472.25,1460.1,9180000.0,0.13,1
2024-06-14,1477.55,1470.0,1479.68,1457.22,8160000.0,0.84,1
2024-06-18,1481.03,1487.35,1487.4,1471.35,7200000.0,0.24,0
2024-06-19,1458.65,1487.5,1487.5,1456.0,8730000.0,-1.51,1
2024-06-20,1473.7,1459.0,1482.85,1450.1,16110000.0,1.03,0
2024-06-21,1454.2,1473.63,1474.7,1440.57,31170000.0,-1.32,0
2024-06-24,1441.47,1445.53,1449.5,1437.5,8880000.0,-0.88,1
2024-06-25,1454.15,1443.0,1455.93,1441.0,7050000.0,0.88,1
2024-06-26,1514.03,1446.05,1518.97,1445.13,22010000.0,4.12,1
2024-06-27,1530.55,1513.75,1537.5,1506.0,28380000.0,1.09,1
2024-06-28,1565.4,1531.03,1581.0,1531.03,28960000.0,2.28,0
2024-07-01,1560.15,1562.53,1579.4,1555.68,7720000.0,-0.34,1
2024-07-02,1565.18,1569.5,1573.5,1557.0,7750000.0,0.32,0
2024-07-03,1552.43,1566.32,1575.0,1542.78,9050000.0,-0.81,1
2024-07-04,1554.03,1557.0,1567.5,1550.8,6840000.0,0.1,1
2024-07-05,1588.63,1553.82,1598.5,1548.0,12270000.0,2.23,1
2024-07-08,1600.9,1589.0,1608.8,1582.53,9500000.0,0.77,0
2024-07-09,1590.28,1597.6,1600.5,1580.5,6960000.0,-0.66,0
2024-07-10,1584.22,1595.0,1597.5,1563.15,7130000.0,-0.38,0
2024-07-11,1580.65,1587.5,1604.25,1570.5,11940000.0,-0.23,1
2024-07-12,1596.72,1584.5,1605.15,1574.5,12920000.0,1.02,1
2024-07-15,1597.22,1604.45,1605.85,1585.5,5330000.0,0.03,0
2024-07-16,1576.25,1593.5,1600.0,1569.13,9390000.0,-1.31,1
2024-07-18,1586.68,1576.0,1593.9,1557.82,12300000.0,0.66,0
2024-07-19,1555.15,1586.0,1589.97,1552.8,13140000.0,-1.99,0
2024-07-22,1500.68,1537.25,1537.5,1499.28,19670000.0,-3.5,0
2024-07-23,1487.9,1501.0,1505.75,1463.0,18050000.0,-0.85,1
2024-07-24,1495.7,1485.0,1509.5,1476.4,11910000.0,0.52,0
2024-07-25,1492.4,1481.0,1500.47,1477.07,12520000.0,-0.22,1
2024-07-26,1509.03,1492.4,1512.43,1490.35,9860000.0,1.11,1
2024-07-29,1520.1,1511.95,1527.5,1511.78,7540000.0,0.73,0
2024-07-30,1513.15,1517.03,1525.0,1510.0,8230000.0,-0.46,0
2024-07-31,1505.43,1504.0,1510.45,1501.15,10060000.0,-0.51,1
2024-08-01,1515.3,1512.0,1518.0,1504.3,10760000.0,0.66,0
2024-08-02,1499.32,1505.0,1509.32,1493.28,10270000.0,-1.05,0
2024-08-05,1447.32,1480.0,1483.9,1433.25,17050000.0,-3.47,1
2024-08-06,1456.05,1455.15,1477.5,1451.32,10240000.0,0.6,1
2024-08-07,1464.82,1469.0,1472.5,1461.5,8170000.0,0.6,0
2024-08-08,1449.13,1457.53,1465.0,1445.93,12390000.0,-1.07,1
2024-08-09,1474.3,1460.0,1476.5,1456.0,6250000.0,1.74,0
2024-08-12,1460.63,1470.0,1473.0,1457.75,8180000.0,-0.93,1
2024-08-13,1463.63,1460.75,1470.07,1458.0,6270000.0,0.21,0
2024-08-14,1461.85,1463.55,1472.0,1453.7,6270000.0,-0.12,1
2024-08-16,1478.2,1468.65,1480.4,1458.05,9420000.0,1.12,1
2024-08-19,1488.4,1482.5,1498.3,1480.5,13800000.0,0.69,1
2024-08-20,1495.95,1497.22,1503.93,1490.03,8410000.0,0.51,1
2024-08-21,1498.68,1493.25,1507.88,1490.0,7770000.0,0.18,0
2024-08-22,1498.13,1503.0,1506.5,1490.65,10450000.0,-0.04,1
2024-08-23,1499.97,1503.75,1511.32,1498.43,9250000.0,0.12,1
2024-08-26,1512.6,1506.97,1523.0,1503.0,8820000.0,0.84,0
2024-08-27,1500.45,1510.5,1513.47,1499.45,6250000.0,-0.8,0
2024-08-28,1498.3,1505.0,1507.47,1493.0,9610000.0,-0.14,1
2024-08-29,1520.93,1503.1,1537.0,1494.0,38340000.0,1.51,0
2024-08-30,1509.63,1534.0,1539.72,1503.32,41620000.0,-0.74,1
2024-09-02,1516.25,1510.88,1526.8,1506.63,11240000.0,0.44,0
2024-09-03,1509.13,1521.25,1523.0,1507.5,10920000.0,-0.47,1
2024-09-04,1514.55,1500.7,1517.5,1499.5,11980000.0,0.36,0
2024-09-05,1492.97,1519.05,1525.78,1487.05,16260000.000000002,-1.42,0
2024-09-06,1464.82,1492.5,1497.0,1461.63,19390000.0,-1.89,0
2024-09-09,1462.45,1466.5,1469.93,1455.6,9010000.0,-0.16,0
2024-09-10,1461.53,1460.5,1472.05,1457.57,10770000.0,-0.06,0
2024-09-11,1451.5,1463.05,1468.75,1447.55,9760000.0,-0.69,1
2024-09-12,1479.8,1457.0,1486.0,1445.88,22350000.0,1.95,0
2024-09-13,1472.63,1476.4,1483.15,1469.5,8710000.0,-0.48,0
2024-09-16,1471.35,1477.55,1480.9,1464.75,5480000.0,-0.09,1
2024-09-17,1472.3,1474.0,1477.47,1466.63,5940000.0,0.06,0
2024-09-18,1463.45,1470.0,1482.0,1460.55,8570000.0,-0.6,1
2024-09-19,1469.68,1466.25,1476.5,1455.55,16960000.0,0.43,1
2024-09-20,1485.93,1474.0,1495.0,1471.38,30900000.0,1.11,1
2024-09-23,1493.38,1491.0,1501.5,1488.95,8830000.0,0.5,0
2024-09-24,1489.38,1488.5,1500.5,1487.88,17140000.0,-0.27,1
2024-09-25,1493.95,1483.9,1496.5,1480.2,7070000.0,0.31,1
2024-09-26,1497.95,1490.65,1504.0,1488.05,18820000.0,0.27,1
2024-09-27,1526.18,1499.0,1533.47,1492.0,20600000.0,1.88,0
2024-09-30,1476.57,1519.4,1524.97,1474.4,27010000.0,-3.25,0
2024-10-01,1464.82,1480.65,1487.95,1462.82,16430000.0,-0.8,0
2024-10-03,1406.97,1436.57,1449.4,1402.07,37760000.0,-3.95,0
2024-10-04,1386.53,1403.93,1417.35,1381.78,37070000.0,-1.45,0
2024-10-07,1370.72,1393.5,1396.5,1361.38,22180000.0,-1.14,1
2024-10-08,1397.35,1372.97,1401.0,1365.1,17020000.0,1.94,0
2024-10-09,1374.6,1397.53,1400.97,1372.5,14310000.0,-1.63,0
2024-10-10,1371.05,1380.03,1386.0,1369.43,22360000.0,-0.26,1
2024-10-11,1372.1,1370.0,1383.28,1368.82,7980000.0,0.08,1
2024-10-14,1372.53,1379.45,1380.07,1368.25,12220000.0,0.03,0
2024-10-15,1344.03,1358.53,1371.7,1340.7,33760000.0,-2.08,1
2024-10-16,1354.07,1340.0,1364.0,1337.63,20030000.0,0.75,1
2024-10-17,1356.43,1365.7,1368.45,1352.05,15540000.0,0.17,1
2024-10-18,1359.3,1352.18,1368.43,1341.32,12080000.0,0.21,1
2024-10-21,1369.2,1367.13,1374.0,1357.72,14070000.0,0.73,0
2024-10-22,1343.35,1369.2,1376.0,1340.22,15830000.0,-1.89,0
2024-10-23,1338.53,1337.5,1357.47,1335.0,17210000.0,-0.36,1
2024-10-24,1339.8,1335.28,1343.7,1323.13,22160000.0,0.1,0
2024-10-25,1327.85,1343.5,1344.35,1322.0,18600000.0,-0.89,1
2024-10-28,1334.35,1337.0,1353.0,1322.1,10820000.0,0.49,1
2024-10-29,1340.0,1328.1,1343.2,1320.3,12010000.0,0.42,1
2024-10-30,1343.9,1335.0,1350.0,1325.35,11980000.0,0.29,0
2024-10-31,1332.05,1340.0,1343.0,1326.15,9330000.0,-0.88,1
2024-11-01,1338.65,1333.05,1341.95,1333.0,2130000.0,0.5,0
2024-11-04,1302.15,1337.85,1340.0,1285.1,19800000.0,-2.73,1
2024-11-05,1305.3,1293.0,1309.55,1286.15,16270000.0,0.24,1
2024-11-06,1325.35,1310.0,1328.3,1300.2,21630000.0,1.54,0
2024-11-07,1305.65,1324.0,1324.0,1302.6,9610000.0,-1.49,0
2024-11-08,1283.75,1297.65,1301.65,1275.0,19810000.0,-1.68,0
2024-11-11,1272.7,1278.95,1286.0,1267.0,9060000.0,-0.86,1
2024-11-12,1274.25,1275.55,1289.3,1267.5,10670000.0,0.12,0
2024-11-13,1252.05,1270.25,1275.45,1249.5,14630000.0,-1.74,1
2024-11-14,1267.6,1253.6,1272.6,1251.1,12610000.0,1.24,0
2024-11-18,1260.75,1267.6,1272.9,1243.9,13620000.0,-0.54,0
2024-11-19,1241.65,1260.75,1281.5,1235.15,14180000.0,-1.51,0
2024-11-21,1223.0,1241.65,1243.95,1217.25,19430000.0,-1.5,1
2024-11-22,1265.4,1229.4,1268.85,1222.45,20470000.0,3.47,1
2024-11-25,1287.0,1290.0,1304.45,1282.45,28920000.0,1.71,1
2024-11-26,1295.7,1294.95,1297.85,1284.2,9250000.0,0.68,0
2024-11-27,1293.2,1293.5,1303.85,1286.0,9570000.0,-0.19,0
2024-11-28,1270.8,1289.95,1296.6,1269.05,15030000.0,-1.73,1
2024-11-29,1292.2,1280.0,1299.5,1275.25,13200000.0,1.68,1
2024-12-02,1309.15,1288.0,1311.35,1277.05,11020000.0,1.31,1
2024-12-03,1323.3,1317.0,1326.8,1307.0,16870000.0,1.08,0
2024-12-04,1308.95,1326.0,1328.4,1304.05,19610000.0,-1.08,1
2024-12-05,1322.05,1314.35,1329.95,1306.15,16860000.0,1.0,0
2024-12-06,1311.55,1323.9,1323.9,1310.0,9040000.0,-0.79,0
2024-12-09,1295.15,1303.0,1315.0,1293.1,14650000.0,-1.25,0
2024-12-10,1284.85,1289.25,1294.9,1280.2,16040000.0,-0.8,0
2024-12-11,1278.2,1285.0,1290.0,1276.05,11720000.0,-0.52,0
2024-12-12,1262.9,1270.0,1278.2,1260.6,20910000.0,-1.2,1
2024-12-13,1272.85,1260.0,1275.2,1239.6,28630000.0,0.79,0
2024-12-16,1268.3,1275.0,1281.0,1266.55,9490000.0,-0.36,0
2024-12-17,1245.3,1261.05,1263.9,1242.8,17460000.0,-1.81,1
2024-12-18,1253.25,1240.65,1259.95,1240.65,12670000.0,0.64,0
2024-12-19,1230.45,1239.0,1244.9,1229.0,14240000.0,-1.82,0
2024-12-20,1205.3,1224.0,1239.5,1201.5,20310000.0,-2.04,1
2024-12-23,1222.3,1215.0,1227.2,1213.2,10050000.0,1.41,1
2024-12-24,1222.75,1222.3,1233.55,1221.0,6730000.0,0.04,0
2024-12-26,1216.55,1224.25,1227.7,1214.25,10020000.0,-0.51,1
2024-12-27,1221.05,1218.3,1227.9,1217.0,7000000.0,0.37,0
2024-12-30,1210.7,1216.4,1223.2,1208.1,8820000.0,-0.85,1
2024-12-31,1215.45,1208.0,1219.1,1206.15,6410000.0,0.39,1
2025-01-01,1221.25,1214.85,1226.3,1211.6,5890000.0,0.48,1
2025-01-02,1241.8,1221.25,1244.45,1220.0,15490000.0,1.68,1
2025-01-03,1251.15,1243.9,1262.05,1235.5,15520000.0,0.75,0
2025-01-06,1218.0,1253.95,1262.0,1215.0,14820000.0,-2.65,1
2025-01-07,1240.85,1222.0,1244.5,1221.25,10070000.0,1.88,1
2025-01-08,1265.5,1249.0,1271.05,1245.35,19350000.0,1.99,0
2025-01-09,1254.75,1267.0,1269.75,1248.05,12790000.0,-0.85,0
2025-01-10,1241.9,1253.85,1256.75,1236.0,8119999.999999999,-1.02,0
2025-01-13,1239.85,1230.0,1245.25,1226.4,13760000.0,-0.17,0
2025-01-14,1238.75,1244.1,1253.35,1227.25,13100000.0,-0.09,1
2025-01-15,1252.2,1244.95,1257.0,1241.85,9580000.0,1.09,1
2025-01-16,1266.45,1258.9,1275.0,1251.3,14120000.0,1.14,1
2025-01-17,1302.35,1322.25,1326.0,1285.0,29370000.0,2.83,1
2025-01-20,1305.45,1316.0,1316.0,1300.25,14040000.0,0.24,0
2025-01-21,1273.7,1310.5,1313.0,1270.2,14560000.0,-2.43,1
2025-01-22,1277.1,1278.3,1282.9,1268.7,10270000.0,0.27,0
2025-01-23,1263.65,1270.0,1277.35,1261.6,8720000.0,-1.05,0
2025-01-24,1246.3,1266.0,1273.0,1243.5,14240000.0,-1.37,0
2025-01-27,1229.35,1239.1,1240.45,1220.0,9540000.0,-1.36,1
2025-01-28,1234.4,1238.0,1244.75,1218.5,10570000.0,0.41,1
2025-01-29,1235.5,1236.0,1242.75,1228.05,5930000.0,0.09,1
2025-01-30,1253.05,1235.55,1257.0,1232.4,9270000.0,1.42,1
2025-01-31,1265.1,1255.85,1267.0,1249.0,6580000.0,0.96,0
2025-02-01,1264.6,1265.1,1270.55,1241.0,7120000.0,-0.04,0
2025-02-03,1245.9,1251.0,1256.0,1237.55,9250000.0,-1.48,1
2025-02-04,1285.2,1248.05,1288.8,1246.6,16690000.000000002,3.15,0
2025-02-05,1278.2,1282.65,1290.5,1276.7,10110000.0,-0.54,1
2025-02-06,1281.55,1273.7,1288.0,1270.35,9960000.0,0.26,0
2025-02-07,1266.7,1276.15,1283.7,1262.0,8760000.0,-1.16,0
2025-02-10,1253.65,1264.5,1266.5,1245.55,6970000.0,-1.03,0
2025-02-11,1234.85,1264.55,1264.55,1230.1,8860000.0,-1.5,0
2025-02-12,1216.55,1219.45,1226.9,1193.35,21130000.0,-1.48,0
2025-02-13,1216.1,1217.05,1228.0,1212.0,8510000.0,-0.04,1
2025-02-14,1217.25,1219.0,1224.0,1205.45,10300000.0,0.09,1
2025-02-17,1224.9,1211.1,1227.5,1204.5,8170000.0,0.63,1
2025-02-18,1225.4,1224.85,1229.9,1216.1,6670000.0,0.04,1
2025-02-19,1227.45,1219.5,1232.75,1217.55,6220000.0,0.17,1
2025-02-20,1233.0,1223.95,1239.35,1222.0,7800000.0,0.45,0
2025-02-21,1228.15,1228.7,1240.0,1222.15,6900000.0,-0.39,0
2025-02-24,1214.55,1216.55,1223.25,1210.5,7170000.0,-1.11,0
2025-02-25,1204.0,1211.0,1221.0,1201.5,11550000.0,-0.87,1
2025-02-27,1207.1,1212.8,1215.0,1200.65,11510000.0,0.26,0
2025-02-28,1200.1,1202.0,1217.35,1193.3,23010000.0,-0.58,0
2025-03-03,1171.25,1204.0,1206.45,1156.0,17940000.0,-2.4,0
2025-03-04,1161.9,1162.2,1174.0,1159.55,11380000.0,-0.8,1
2025-03-05,1175.6,1161.0,1183.0,1157.0,8660000.0,1.18,1
2025-03-06,1209.6,1197.0,1213.95,1185.15,14470000.0,2.89,1
2025-03-07,1249.8,1216.0,1254.8,1212.0,16469999.999999998,3.32,0
2025-03-10,1238.4,1245.0,1258.0,1235.4,11930000.0,-0.91,1
2025-03-11,1247.3,1240.0,1249.5,1229.75,10090000.0,0.72,1
2025-03-12,1257.05,1258.0,1263.0,1244.0,11980000.0,0.78,0
2025-03-13,1247.9,1260.05,1264.15,1243.85,9510000.0,-0.73,0
2025-03-17,1238.85,1242.15,1257.4,1233.1,16640000.0,-0.73,0
2025-03-18,1238.8,1244.7,1248.35,1235.0,15750000.0,0.0,1
2025-03-19,1247.15,1241.05,1253.25,1238.8,16160000.0,0.67,1
2025-03-20,1269.15,1251.85,1273.0,1250.05,15970000.0,1.76,1
2025-03-21,1276.35,1275.0,1281.0,1270.1,21780000.0,0.57,1
2025-03-24,1302.1,1291.0,1306.0,1284.25,20300000.0,2.02,0
2025-03-25,1285.45,1307.7,1307.7,1282.6,13710000.0,-1.28,0
2025-03-26,1273.05,1291.0,1293.8,1268.75,12070000.0,-0.96,1
2025-03-27,1278.2,1278.15,1285.0,1271.3,15030000.0,0.4,0
2025-03-28,1275.1,1280.0,1295.75,1269.0,18150000.0,-0.24,0
2025-04-01,1252.6,1264.6,1277.9,1249.3,12100000.0,-1.76,0
2025-04-02,1251.15,1247.55,1255.55,1243.9,10140000.0,-0.12,0
2025-04-03,1248.7,1233.05,1251.8,1233.05,7430000.0,-0.2,0
2025-04-04,1204.7,1241.1,1245.45,1193.15,17910000.0,-3.52,0
2025-04-07,1165.7,1132.2,1171.25,1114.85,22160000.0,-3.24,1
2025-04-08,1182.2,1172.0,1196.6,1163.3,19560000.0,1.42,1
2025-04-09,1185.35,1169.5,1189.8,1168.0,10220000.0,0.27,1
2025-04-11,1218.95,1195.15,1222.65,1195.15,11220000.0,2.83,1
2025-04-15,1240.1,1251.0,1251.0,1237.1,13380000.0,1.74,0
2025-04-16,1239.3,1234.1,1240.9,1229.0,8250000.0,-0.06,1
2025-04-17,1274.5,1240.2,1280.2,1227.6,15400000.0,2.84,1
2025-04-21,1295.5,1270.0,1300.9,1267.0,10430000.0,1.65,0
2025-04-22,1291.2,1300.0,1303.9,1286.3,13050000.0,-0.33,1
2025-04-23,1300.0,1297.0,1306.0,1285.4,10480000.0,0.68,1
2025-04-24,1301.6,1292.4,1304.5,1290.3,10470000.0,0.12,0
2025-04-25,1300.4,1303.5,1325.2,1288.1,14430000.0,-0.09,1
2025-04-28,1368.8,1340.0,1374.6,1320.2,31100000.0,5.26,1
2025-04-29,1399.7,1371.0,1410.9,1370.0,32540000.0,2.26,1
2025-04-30,1405.0,1402.0,1412.4,1369.0,25480000.0,0.38,1
2025-05-02,1422.4,1414.0,1426.7,1409.1,17540000.0,1.24,1
2025-05-05,1431.3,1431.0,1439.5,1426.9,12690000.0,0.63,0
2025-05-06,1420.9,1431.0,1432.0,1410.6,14080000.0,-0.73,0
2025-05-07,1406.0,1420.9,1424.4,1402.7,13440000.0,-1.05,1
2025-05-08,1407.0,1404.1,1420.8,1398.0,16110000.0,0.07,0
2025-05-09,1377.2,1385.5,1394.8,1374.5,13670000.0,-2.12,1
2025-05-12,1436.5,1400.0,1439.0,1400.0,10670000.0,4.31,0
2025-05-13,1415.7,1433.5,1447.7,1412.4,11410000.0,-1.45,1
2025-05-14,1424.4,1420.0,1429.9,1415.5,5570000.0,0.61,1
2025-05-15,1454.2,1425.0,1461.4,1412.7,20180000.0,2.09,1
2025-05-16,1456.4,1453.2,1461.0,1447.3,9040000.0,0.15,0
2025-05-19,1440.8,1452.1,1454.6,1438.2,6200000.0,-1.07,0
2025-05-20,1424.6,1438.2,1445.0,1421.8,11270000.0,-1.12,1
2025-05-21,1429.2,1423.9,1436.2,1418.1,6140000.0,0.32,0
2025-05-22,1409.4,1421.2,1423.8,1396.9,12130000.0,-1.39,1
2025-05-23,1426.8,1406.6,1433.8,1406.6,6470000.0,1.23,1
2025-05-26,1434.8,1432.0,1441.0,1425.1,4840000.0,0.56,0
2025-05-27,1422.1,1426.1,1437.0,1413.9,12640000.0,-0.89,0
2025-05-28,1412.9,1420.1,1422.6,1410.7,5940000.0,-0.65,1
2025-05-29,1417.8,1412.1,1420.0,1408.6,13770000.0,0.35,1
2025-05-30,1420.9,1418.0,1430.6,1409.7,13790000.0,0.22,0
2025-06-02,1413.7,1412.1,1417.5,1395.6,8100000.0,-0.51,0
2025-06-03,1405.5,1422.3,1426.5,1403.4,11250000.0,-0.58,1
2025-06-04,1423.5,1414.7,1425.7,1406.1,8130000.000000001,1.28,1
2025-06-05,1442.4,1428.0,1454.7,1423.6,13720000.0,1.33,1
2025-06-06,1443.5,1441.0,1451.5,1437.0,8180000.0,0.08,1
2025-06-09,1448.8,1457.0,1457.5,1445.3,7890000.0,0.37,0
2025-06-10,1438.5,1450.0,1453.9,1436.0,7910000.0,-0.71,1
2025-06-11,1448.9,1445.8,1468.6,1443.1,8199999.999999999,0.72,0
2025-06-12,1441.6,1453.5,1457.0,1434.4,8830000.0,-0.5,0
2025-06-13,1427.9,1424.0,1435.5,1414.3,9760000.0,-0.95,1
2025-06-16,1437.8,1426.9,1442.4,1424.4,8460000.0,0.69,0
2025-06-17,1431.2,1448.0,1448.0,1425.8,10370000.0,-0.46,0
2025-06-18,1430.1,1430.0,1442.8,1425.7,6680000.0,-0.08,1
2025-06-19,1433.3,1430.1,1439.9,1425.7,10010000.0,0.22,1
2025-06-20,1466.2,1431.0,1471.0,1428.1,29010000.0,2.3,0
2025-06-23,1456.8,1453.0,1463.8,1442.0,5990000.0,-0.64,0
2025-06-24,1450.8,1465.0,1475.0,1443.1,16399999.999999998,-0.41,1
2025-06-25,1467.3,1464.0,1472.4,1460.5,7530000.0,1.14,1
2025-06-26,1495.3,1469.1,1498.8,1465.1,14660000.0,1.91,1
2025-06-27,1515.4,1499.4,1522.0,1496.9,11120000.0,1.34,0
2025-06-30,1500.6,1513.8,1524.8,1496.0,8410000.0,-0.98,1
2025-07-01,1528.4,1500.6,1531.4,1500.1,10370000.0,1.85,0
2025-07-02,1518.8,1528.4,1530.0,1508.7,6360000.0,-0.63,0
2025-07-03,1517.8,1520.8,1531.9,1513.0,11280000.0,-0.07,1
2025-07-04,1527.3,1524.0,1530.0,1517.2,6600000.0,0.63,1
2025-07-07,1541.5,1526.6,1544.8,1525.0,7250000.0,0.93,0
2025-07-08,1537.6,1536.0,1544.9,1530.2,7170000.0,-0.25,0
2025-07-09,1519.0,1536.7,1551.0,1510.1,8870000.0,-1.21,0
2025-07-10,1517.2,1519.7,1524.7,1507.5,10050000.0,-0.12,0
2025-07-11,1495.2,1512.0,1515.0,1490.3,7230000.0,-1.45,0
2025-07-14,1483.7,1492.2,1500.0,1479.1,10310000.0,-0.77,1
2025-07-15,1485.4,1486.2,1496.5,1482.4,8130000.000000001,0.11,1
2025-07-16,1485.6,1473.0,1491.0,1471.5,10410000.0,0.01,0
2025-07-17,1476.4,1487.4,1489.6,1473.9,11850000.0,-0.62,0
2025-07-18,1476.0,1484.8,1484.8,1469.1,10300000.0,-0.03,0
2025-07-21,1428.6,1465.0,1476.0,1423.1,22440000.0,-3.21,0
2025-07-22,1412.8,1427.4,1431.9,1410.7,20400000.0,-1.11,1
2025-07-23,1424.6,1426.0,1426.0,1414.4,8350000.0,0.84,0
2025-07-24,1402.9,1419.2,1423.0,1396.0,14740000.0,-1.52,0
2025-07-25,1391.7,1398.9,1401.0,1384.1,11850000.0,-0.8,0
2025-07-28,1387.6,1392.3,1407.8,1385.0,7750000.0,-0.29,1
2025-07-29,1417.1,1383.0,1420.2,1383.0,10750000.0,2.13,0
2025-07-30,1410.1,1418.1,1423.3,1401.3,7210000.0,-0.49,0
2025-07-31,1390.2,1388.1,1402.6,1382.2,17070000.0,-1.41,1
2025-08-01,1393.7,1386.9,1405.9,1384.3,10320000.0,0.25,1
2025-08-04,1411.5,1395.1,1416.1,1391.7,6310000.0,1.28,0
2025-08-05,1391.7,1411.0,1411.0,1388.1,9320000.0,-1.4,1
2025-08-06,1392.8,1391.9,1395.9,1383.3,5830000.0,0.08,0
2025-08-07,1389.4,1387.7,1393.7,1366.0,9980000.0,-0.24,0
2025-08-08,1367.8,1385.0,1397.2,1365.0,8790000.0,-1.55,1
2025-08-11,1386.2,1370.0,1388.0,1361.2,10000000.0,1.35,0
2025-08-12,1380.4,1381.9,1401.9,1375.2,12240000.0,-0.42,1
2025-08-13,1382.6,1388.0,1391.8,1377.5,7460000.0,0.16,0
2025-08-14,1373.8,1377.3,1380.7,1370.1,7130000.0,-0.64,1
2025-08-18,1381.7,1390.0,1394.9,1377.0,11790000.0,0.58,1
2025-08-19,1420.1,1390.0,1421.0,1389.1,14380000.0,2.78,0
2025-08-20,1413.0,1413.0,1424.9,1410.0,8730000.0,-0.5,1
2025-08-21,1424.8,1425.0,1431.9,1420.3,11020000.0,0.84,0
2025-08-22,1409.2,1420.0,1423.4,1407.9,5820000.0,-1.09,1
2025-08-25,1412.6,1414.7,1419.5,1405.7,5980000.0,0.24,0
